date,location,BC_sat,CO_sat,NO2_sat,SO2_sat
2020-06-16,Meerut,,,7933420000000000.0,
2020-06-16,Miami,,98.3709469,,
2020-06-16,Moradabad,,,7044340000000000.0,
2020-06-16,Mumbai,,116.822775,5078760000000000.0,
2020-06-16,Mysuru,,,,
2020-06-16,Nashik,,,4407010000000000.0,0.144563213
2020-06-16,NewDelhi,,,9893630000000000.0,-0.819999993
2020-06-16,Patna,,,,
2020-06-16,Pondicherry,,,,
2020-06-16,Prayagraj,,,,
2020-06-16,Pune,,,3573160000000000.0,0.087450139
2020-06-16,Shillong,,,,
2020-06-16,Solapur,,,,
2020-06-16,Srinagar,,,3210120000000000.0,0.009750374
2020-06-16,Thiruvananthapuram,,101.863407,2424670000000000.0,-0.033286929
2020-06-16,Varanasi,,,,
2020-06-16,Vijaywada,,,,
2020-06-16,Visakhapatnam,,,,
2020-06-17,Agartala,,,,
2020-06-17,Agra,,,4796470000000000.0,0.158122689
2020-06-17,Aizwal,,,,
2020-06-17,Amritsar,,,7949790000000000.0,0.125040755
2020-06-17,Asansol,,,,
2020-06-17,Aurangabad,,,,
2020-06-17,Bareilly,,,,
2020-06-17,Belgaum,,,,
2020-06-17,Bengaluru,,,,
2020-06-17,Bhopal,,,4298020000000000.0,0.529999971
2020-06-17,Chandigarh,,,7417280000000000.0,0.039999999
2020-06-17,Chennai,,104.308128,4412030000000000.0,0.034992445
2020-06-17,Coimbatore,,,4583370000000000.0,
2020-06-17,Dehradun,,,5610810000000000.0,
2020-06-17,DurgBhilai,,,,
2020-06-17,Faridabad,,,6058350000000000.0,-0.308100045
2020-06-17,Gandhinagar,,,4949440000000000.0,0.090000004
2020-06-17,Gangtok,,,,
2020-06-17,Ghaziabad,,,5416850000000000.0,-0.000191428
2020-06-17,Gorakhpur,,,,
2020-06-17,Gwalior,,,4425910000000000.0,0.159985811
2020-06-17,Hyderabad,,,,
2020-06-17,Imphal,,,,
2020-06-17,Indore,,,3950200000000000.0,
2020-06-17,Jabalpur,,,,
2020-06-17,Jaipur,,,4278290000000000.0,0.054064095
2020-06-17,Jalandhar,,,8400840000000000.0,0.041245036
2020-06-17,Jodhpur,,,3169850000000000.0,-0.06171586
2020-06-17,Kanpur,,,,
2020-06-17,Kochi,,108.440872,,
2020-06-17,Kohima,,,,
2020-06-17,Kolkata,,,,
2020-06-17,Kota,,,5536290000000000.0,0.13172932
2020-06-17,Kozhikode,,,,
2020-06-17,Lucknow,,,,
2020-06-17,Ludhiana,,,8423790000000000.0,0.082093447
2020-06-17,Mangaluru,,,,
2020-06-17,Meerut,,,5311180000000000.0,0.2499879
2020-06-17,Miami,,,,
2020-06-17,Moradabad,,,,
2020-06-17,Mumbai,,,2359600000000000.0,
2020-06-17,Mysuru,,,,
2020-06-17,Nashik,,,3487160000000000.0,
2020-06-17,NewDelhi,,,9583300000000000.0,-0.119999997
2020-06-17,Patna,,,4743400000000000.0,
2020-06-17,Pondicherry,,99.0112312,4462970000000000.0,0.300000012
2020-06-17,Prayagraj,,,,
2020-06-17,Pune,,,,
2020-06-17,Shillong,,,,
2020-06-17,Solapur,,,,
2020-06-17,Srinagar,,,4860130000000000.0,-0.038202118
2020-06-17,Thiruvananthapuram,,100.2918,2363100000000000.0,-0.033319276
2020-06-17,Varanasi,,,,
2020-06-17,Vijaywada,,,,
2020-06-17,Visakhapatnam,,126.65987,,
2020-06-18,Agartala,,,,
2020-06-18,Agra,,,6342320000000000.0,0.280344576
2020-06-18,Aizwal,,,,
2020-06-18,Amritsar,,,7269620000000000.0,0.158518583
2020-06-18,Asansol,,,,
2020-06-18,Aurangabad,,,4929750000000000.0,-0.059999999
2020-06-18,Bareilly,,,8123570000000000.0,0.074797489
2020-06-18,Belgaum,,,,
2020-06-18,Bengaluru,,,,
2020-06-18,Bhopal,,,5304060000000000.0,0.007265192
2020-06-18,Chandigarh,,,9260760000000000.0,
2020-06-18,Chennai,,,,
2020-06-18,Coimbatore,,,-3441330000000000.0,0.330000013
2020-06-18,Dehradun,,,8830480000000000.0,0.12574251
2020-06-18,DurgBhilai,,,,
2020-06-18,Faridabad,,,7559680000000000.0,
2020-06-18,Gandhinagar,,,,
2020-06-18,Gangtok,,,,
2020-06-18,Ghaziabad,,,8780660000000000.0,-0.095113702
2020-06-18,Gorakhpur,,,,
2020-06-18,Gwalior,,,6433690000000000.0,0.152653843
2020-06-18,Hyderabad,,,,
2020-06-18,Imphal,,,,
2020-06-18,Indore,,,4945320000000000.0,-0.09221568
2020-06-18,Jabalpur,,,,-0.02
2020-06-18,Jaipur,,,5224150000000000.0,-0.021521123
2020-06-18,Jalandhar,,,8059090000000000.0,0.117265016
2020-06-18,Jodhpur,,,,
2020-06-18,Kanpur,,,,0.179772377
2020-06-18,Kochi,,92.5501809,,
2020-06-18,Kohima,,,,
2020-06-18,Kolkata,,,,
2020-06-18,Kota,,,6614100000000000.0,0.005380894
2020-06-18,Kozhikode,,113.2139,,
2020-06-18,Lucknow,,,,
2020-06-18,Ludhiana,,,8732730000000000.0,0.318725675
2020-06-18,Mangaluru,,106.345396,,
2020-06-18,Meerut,,,8217730000000000.0,-0.028541807
2020-06-18,Miami,,95.3441486,,
2020-06-18,Moradabad,,,8795740000000000.0,0.144562513
2020-06-18,Mumbai,,115.018338,,
2020-06-18,Mysuru,,,,
2020-06-18,Nashik,,,,
2020-06-18,NewDelhi,,,8872500000000000.0,
2020-06-18,Patna,,,,
2020-06-18,Pondicherry,,98.2545316,,0.090000004
2020-06-18,Prayagraj,,,,
2020-06-18,Pune,,,,
2020-06-18,Shillong,,,,
2020-06-18,Solapur,,,3586840000000000.0,
2020-06-18,Srinagar,,,4579760000000000.0,0.033412557
2020-06-18,Thiruvananthapuram,,95.2859409,,
2020-06-18,Varanasi,,,,
2020-06-18,Vijaywada,,,,
2020-06-18,Visakhapatnam,,,,
2020-06-19,Agartala,,,3733380000000000.0,
2020-06-19,Agra,,,4856860000000000.0,-0.103759892
2020-06-19,Aizwal,,,,
2020-06-19,Amritsar,,,7977080000000000.0,0.111529753
2020-06-19,Asansol,,,,
2020-06-19,Aurangabad,,,3435890000000000.0,
2020-06-19,Bareilly,,,6388310000000000.0,-0.043923374
2020-06-19,Belgaum,,,,
2020-06-19,Bengaluru,,,2258750000000000.0,
2020-06-19,Bhopal,,,4396580000000000.0,-0.022405641
2020-06-19,Chandigarh,,,9174680000000000.0,-0.810000002
2020-06-19,Chennai,,104.308128,3547370000000000.0,0.630266905
2020-06-19,Coimbatore,,,,0.180000007
2020-06-19,Dehradun,,,5624080000000000.0,0.055009257
2020-06-19,DurgBhilai,,,5183560000000000.0,
2020-06-19,Faridabad,,,8196300000000000.0,-0.093395896
2020-06-19,Gandhinagar,,,4833130000000000.0,
2020-06-19,Gangtok,,,,
2020-06-19,Ghaziabad,,,8459000000000000.0,0.232395262
2020-06-19,Gorakhpur,,,,
2020-06-19,Gwalior,,,5434780000000000.0,0.050069165
2020-06-19,Hyderabad,,,3307840000000000.0,
2020-06-19,Imphal,,,3590340000000000.0,
2020-06-19,Indore,,,4076570000000000.0,0.059999999
2020-06-19,Jabalpur,,,,
2020-06-19,Jaipur,,,4390200000000000.0,-0.023413992
2020-06-19,Jalandhar,,,8107860000000000.0,0.016185464
2020-06-19,Jodhpur,,,5042080000000000.0,0.164180323
2020-06-19,Kanpur,,,3732150000000000.0,0.015523511
2020-06-19,Kochi,,,,
2020-06-19,Kohima,,,,
2020-06-19,Kolkata,,,,
2020-06-19,Kota,,,4527300000000000.0,0.018605279
2020-06-19,Kozhikode,,,,
2020-06-19,Lucknow,,,4999880000000000.0,
2020-06-19,Ludhiana,,,7568750000000000.0,0.060985722
2020-06-19,Mangaluru,,,,
2020-06-19,Meerut,,,6706080000000000.0,0.230108827
2020-06-19,Miami,,106.578227,,
2020-06-19,Moradabad,,,6832720000000000.0,-0.191424057
2020-06-19,Mumbai,,,2729960000000000.0,
2020-06-19,Mysuru,,,,
2020-06-19,Nashik,,,4019410000000000.0,
2020-06-19,NewDelhi,,,7524490000000000.0,-0.270000011
2020-06-19,Patna,,,,
2020-06-19,Pondicherry,,,,
2020-06-19,Prayagraj,,,4689110000000000.0,
2020-06-19,Pune,,,,
2020-06-19,Shillong,,,,
2020-06-19,Solapur,,,,
2020-06-19,Srinagar,,,,0.017466577
2020-06-19,Thiruvananthapuram,,,2902990000000000.0,
2020-06-19,Varanasi,,,,
2020-06-19,Vijaywada,,116.124284,4541740000000000.0,0.360000014
2020-06-19,Visakhapatnam,,113.999704,3937390000000000.0,-0.02969449
2020-06-20,Agartala,,,3453670000000000.0,0.150000006
2020-06-20,Agra,,,,-0.171935961
2020-06-20,Aizwal,,,3931680000000000.0,
2020-06-20,Amritsar,,,,
2020-06-20,Asansol,,,5329480000000000.0,
2020-06-20,Aurangabad,,,,
2020-06-20,Bareilly,,,,-0.109999999
2020-06-20,Belgaum,,,,
2020-06-20,Bengaluru,,,,
2020-06-20,Bhopal,,,,
2020-06-20,Chandigarh,,,9232970000000000.0,0.730000019
2020-06-20,Chennai,,,2360090000000000.0,
2020-06-20,Coimbatore,,,,
2020-06-20,Dehradun,,,7921340000000000.0,-0.199730128
2020-06-20,DurgBhilai,,,,
2020-06-20,Faridabad,,,7596860000000000.0,-0.366776705
2020-06-20,Gandhinagar,,,,
2020-06-20,Gangtok,,,,
2020-06-20,Ghaziabad,,,7916460000000000.0,0.181398124
2020-06-20,Gorakhpur,,,,
2020-06-20,Gwalior,,,6900270000000000.0,-0.020005319
2020-06-20,Hyderabad,,,,
2020-06-20,Imphal,,,3751080000000000.0,0.129999995
2020-06-20,Indore,,,,
2020-06-20,Jabalpur,,,3046640000000000.0,0.1754044
2020-06-20,Jaipur,,,,
2020-06-20,Jalandhar,,,6126170000000000.0,
2020-06-20,Jodhpur,,,,
2020-06-20,Kanpur,,,,0.074995175
2020-06-20,Kochi,,95.4023562,,
2020-06-20,Kohima,,,,-0.159999996
2020-06-20,Kolkata,,,,
2020-06-20,Kota,,,,
2020-06-20,Kozhikode,,94.6456566,,
2020-06-20,Lucknow,,,6216240000000000.0,
2020-06-20,Ludhiana,,,7222250000000000.0,
2020-06-20,Mangaluru,,99.2440619,,
2020-06-20,Meerut,,,6291370000000000.0,-0.0174093
2020-06-20,Miami,,93.2486728,,
2020-06-20,Moradabad,,,7226100000000000.0,0.054982189
2020-06-20,Mumbai,,104.424544,2736140000000000.0,
2020-06-20,Mysuru,,,,
2020-06-20,Nashik,,100.990292,,
2020-06-20,NewDelhi,,,9323490000000000.0,0.280000001
2020-06-20,Patna,,,,
2020-06-20,Pondicherry,,,-4841670000000000.0,
2020-06-20,Prayagraj,,,,
2020-06-20,Pune,,98.3127393,,
2020-06-20,Shillong,,106.461812,4307560000000000.0,
2020-06-20,Solapur,,,,
2020-06-20,Srinagar,,,,
2020-06-20,Thiruvananthapuram,,96.2754712,,
2020-06-20,Varanasi,,,,
2020-06-20,Vijaywada,,,3795520000000000.0,
2020-06-20,Visakhapatnam,,,,
2020-06-21,Agartala,,,,
2020-06-21,Agra,,,,
2020-06-21,Aizwal,,,,
2020-06-21,Amritsar,,,,
2020-06-21,Asansol,,,,
2020-06-21,Aurangabad,,,,
2020-06-21,Bareilly,,,,
2020-06-21,Belgaum,,,,
2020-06-21,Bengaluru,,,,
2020-06-21,Bhopal,,,,
2020-06-21,Chandigarh,,,,
2020-06-21,Chennai,,,,
2020-06-21,Coimbatore,,,,
2020-06-21,Dehradun,,,,
2020-06-21,DurgBhilai,,,,
2020-06-21,Faridabad,,,,
2020-06-21,Gandhinagar,,,,
2020-06-21,Gangtok,,,,
2020-06-21,Ghaziabad,,,,
2020-06-21,Gorakhpur,,,,
2020-06-21,Gwalior,,,,
2020-06-21,Hyderabad,,,,
2020-06-21,Imphal,,,,
2020-06-21,Indore,,,,
2020-06-21,Jabalpur,,,,
2020-06-21,Jaipur,,,,
2020-06-21,Jalandhar,,,,
2020-06-21,Jodhpur,,,,
2020-06-21,Kanpur,,,,
2020-06-21,Kochi,,,,
2020-06-21,Kohima,,,,
2020-06-21,Kolkata,,,,
2020-06-21,Kota,,,,
2020-06-21,Kozhikode,,,,
2020-06-21,Lucknow,,,,
2020-06-21,Ludhiana,,,,
2020-06-21,Mangaluru,,,,
2020-06-21,Meerut,,,,
2020-06-21,Miami,,92.2009349,,
2020-06-21,Moradabad,,,,
2020-06-21,Mumbai,,,,
2020-06-21,Mysuru,,,,
2020-06-21,Nashik,,,,
2020-06-21,NewDelhi,,,,
2020-06-21,Patna,,,,
2020-06-21,Pondicherry,,,,
2020-06-21,Prayagraj,,,,
2020-06-21,Pune,,,,
2020-06-21,Shillong,,,,
2020-06-21,Solapur,,,,
2020-06-21,Srinagar,,,,
2020-06-21,Thiruvananthapuram,,,,
2020-06-21,Varanasi,,,,
2020-06-21,Vijaywada,,,,
2020-06-21,Visakhapatnam,,119.674951,,
2020-06-22,Agartala,,,,
2020-06-22,Agra,,,,
2020-06-22,Aizwal,,,,
2020-06-22,Amritsar,,,,
2020-06-22,Asansol,,,4328430000000000.0,
2020-06-22,Aurangabad,,,2991400000000000.0,0.050000001
2020-06-22,Bareilly,,,-957220000000000.0,
2020-06-22,Belgaum,,,3282940000000000.0,-0.025088653
2020-06-22,Bengaluru,,,,
2020-06-22,Bhopal,,,,
2020-06-22,Chandigarh,,,,
2020-06-22,Chennai,,109.721441,,
2020-06-22,Coimbatore,,,,
2020-06-22,Dehradun,,,,
2020-06-22,DurgBhilai,,,,
2020-06-22,Faridabad,,,,
2020-06-22,Gandhinagar,,,4589660000000000.0,-0.155145288
2020-06-22,Gangtok,,,,
2020-06-22,Ghaziabad,,,,
2020-06-22,Gorakhpur,,,,
2020-06-22,Gwalior,,,,
2020-06-22,Hyderabad,,,,
2020-06-22,Imphal,,,3942010000000000.0,
2020-06-22,Indore,,,,
2020-06-22,Jabalpur,,,,
2020-06-22,Jaipur,,,,
2020-06-22,Jalandhar,,,,
2020-06-22,Jodhpur,,,4271350000000000.0,0.068095423
2020-06-22,Kanpur,,,3895260000000000.0,
2020-06-22,Kochi,,105.821528,,
2020-06-22,Kohima,,,3432050000000000.0,0.100000001
2020-06-22,Kolkata,,,3150240000000000.0,
2020-06-22,Kota,,,,
2020-06-22,Kozhikode,,113.446731,1345460000000000.0,
2020-06-22,Lucknow,,,7328060000000000.0,
2020-06-22,Ludhiana,,,,
2020-06-22,Mangaluru,,111.99154,,
2020-06-22,Meerut,,,,
2020-06-22,Miami,,103.667844,,
2020-06-22,Moradabad,,,,
2020-06-22,Mumbai,,108.906534,3385600000000000.0,-0.135125712
2020-06-22,Mysuru,,,3290260000000000.0,
2020-06-22,Nashik,,,2279100000000000.0,0.066692904
2020-06-22,NewDelhi,,,,
2020-06-22,Patna,,,,
2020-06-22,Pondicherry,,105.472282,,
2020-06-22,Prayagraj,,,4829030000000000.0,
2020-06-22,Pune,,,2831060000000000.0,-0.043596149
2020-06-22,Shillong,,,,
2020-06-22,Solapur,,,3243730000000000.0,0.178366348
2020-06-22,Srinagar,,,,
2020-06-22,Thiruvananthapuram,,106.520019,3087880000000000.0,
2020-06-22,Varanasi,,,,
2020-06-22,Vijaywada,,,,
2020-06-22,Visakhapatnam,,,3876200000000000.0,-0.078515351
2020-06-23,Agartala,,119.558536,,
2020-06-23,Agra,,,,
2020-06-23,Aizwal,,,,
2020-06-23,Amritsar,,,6305270000000000.0,-0.021602651
2020-06-23,Asansol,,,5679370000000000.0,
2020-06-23,Aurangabad,,,,
2020-06-23,Bareilly,,,,
2020-06-23,Belgaum,,,,-0.060235649
2020-06-23,Bengaluru,,,3600560000000000.0,-0.05004533
2020-06-23,Bhopal,,,,
2020-06-23,Chandigarh,,,5292200000000000.0,
2020-06-23,Chennai,,,3629510000000000.0,
2020-06-23,Coimbatore,,,,
2020-06-23,Dehradun,,,5163560000000000.0,0.042889603
2020-06-23,DurgBhilai,,,,
2020-06-23,Faridabad,,,4909730000000000.0,
2020-06-23,Gandhinagar,,,6047970000000000.0,0.029918766
2020-06-23,Gangtok,,,,
2020-06-23,Ghaziabad,,,5686190000000000.0,
2020-06-23,Gorakhpur,,,3320430000000000.0,
2020-06-23,Gwalior,,,,
2020-06-23,Hyderabad,,,3820160000000000.0,
2020-06-23,Imphal,,,,
2020-06-23,Indore,,,,
2020-06-23,Jabalpur,,,,
2020-06-23,Jaipur,,,4182790000000000.0,0.126289204
2020-06-23,Jalandhar,,,6216580000000000.0,0.13072814
2020-06-23,Jodhpur,,,4853260000000000.0,0.136118934
2020-06-23,Kanpur,,,,
2020-06-23,Kochi,,,,
2020-06-23,Kohima,,,,
2020-06-23,Kolkata,,106.461812,,
2020-06-23,Kota,,,4020190000000000.0,
2020-06-23,Kozhikode,,120.722689,,
2020-06-23,Lucknow,,,,
2020-06-23,Ludhiana,,,6031000000000000.0,-0.19979234
2020-06-23,Mangaluru,,98.4291546,2352460000000000.0,-0.170000002
2020-06-23,Meerut,,,5225590000000000.0,
2020-06-23,Miami,,91.8516889,,
2020-06-23,Moradabad,,,4510640000000000.0,
2020-06-23,Mumbai,,106.403604,3008620000000000.0,0.150000006
2020-06-23,Mysuru,,,2329390000000000.0,0.145993039
2020-06-23,Nashik,,,2743720000000000.0,
2020-06-23,NewDelhi,,,5881700000000000.0,
2020-06-23,Patna,,,3172970000000000.0,0.230000004
2020-06-23,Pondicherry,,,3197890000000000.0,
2020-06-23,Prayagraj,,,4623720000000000.0,
2020-06-23,Pune,,113.621354,,
2020-06-23,Shillong,,112.22437,,
2020-06-23,Solapur,,,3009010000000000.0,0.330000013
2020-06-23,Srinagar,,,3674900000000000.0,-0.14528966
2020-06-23,Thiruvananthapuram,,95.0531103,2572270000000000.0,
2020-06-23,Varanasi,,,4191070000000000.0,0.129999995
2020-06-23,Vijaywada,,,4096120000000000.0,
2020-06-23,Visakhapatnam,,111.756563,3848950000000000.0,0.031252168
2020-06-24,Agartala,,,4406300000000000.0,
2020-06-24,Agra,,,,
2020-06-24,Aizwal,,,2716670000000000.0,
2020-06-24,Amritsar,,,6556150000000000.0,0.182128221
2020-06-24,Asansol,,,,
2020-06-24,Aurangabad,,,4254420000000000.0,0.026666667
2020-06-24,Bareilly,,,,
2020-06-24,Belgaum,,,3135580000000000.0,0.132779032
2020-06-24,Bengaluru,,,5227490000000000.0,0.230000004
2020-06-24,Bhopal,,,3728720000000000.0,
2020-06-24,Chandigarh,,,,
2020-06-24,Chennai,,103.376806,3718160000000000.0,
2020-06-24,Coimbatore,,,3901070000000000.0,
2020-06-24,Dehradun,,,,
2020-06-24,DurgBhilai,,,,
2020-06-24,Faridabad,,,,
2020-06-24,Gandhinagar,,,3905630000000000.0,
2020-06-24,Gangtok,,,,
2020-06-24,Ghaziabad,,,,
2020-06-24,Gorakhpur,,,4548750000000000.0,
2020-06-24,Gwalior,,,,
2020-06-24,Hyderabad,,,3507800000000000.0,-0.140000001
2020-06-24,Imphal,,,,0.119999997
2020-06-24,Indore,,,4058640000000000.0,
2020-06-24,Jabalpur,,,,
2020-06-24,Jaipur,,,,0.043202046
2020-06-24,Jalandhar,,,6752620000000000.0,0.330000013
2020-06-24,Jodhpur,,,5528350000000000.0,-0.008714176
2020-06-24,Kanpur,,,,
2020-06-24,Kochi,,96.5083018,2892990000000000.0,
2020-06-24,Kohima,,,,
2020-06-24,Kolkata,,107.917003,4464670000000000.0,
2020-06-24,Kota,,,4467670000000000.0,0.25999999
2020-06-24,Kozhikode,,102.329068,1929360000000000.0,-0.040006943
2020-06-24,Lucknow,,,,
2020-06-24,Ludhiana,,,6953350000000000.0,
2020-06-24,Mangaluru,,102.212653,2235150000000000.0,
2020-06-24,Meerut,,,,
2020-06-24,Miami,,,,
2020-06-24,Moradabad,,,,
2020-06-24,Mumbai,,104.831997,4481530000000000.0,
2020-06-24,Mysuru,,,3466620000000000.0,-0.086644404
2020-06-24,Nashik,,108.964741,3378800000000000.0,-0.025
2020-06-24,NewDelhi,,,,
2020-06-24,Patna,,,6181260000000000.0,
2020-06-24,Pondicherry,,103.900675,3285590000000000.0,0.020000003
2020-06-24,Prayagraj,,,,
2020-06-24,Pune,,,3325790000000000.0,-0.028148783
2020-06-24,Shillong,,,,
2020-06-24,Solapur,,,2281580000000000.0,-0.051078461
2020-06-24,Srinagar,,,,
2020-06-24,Thiruvananthapuram,,94.1217877,2221310000000000.0,-0.04782439
2020-06-24,Varanasi,,,,
2020-06-24,Vijaywada,,100.000761,,
2020-06-24,Visakhapatnam,,105.647124,,
2020-06-25,Agartala,,102.736522,3250930000000000.0,
2020-06-25,Agra,,,7131900000000000.0,
2020-06-25,Aizwal,,,,
2020-06-25,Amritsar,,,9576180000000000.0,
2020-06-25,Asansol,,,,
2020-06-25,Aurangabad,,,5005100000000000.0,0.013329961
2020-06-25,Bareilly,,,,
2020-06-25,Belgaum,,,1324420000000000.0,0.04199009
2020-06-25,Bengaluru,,,,
2020-06-25,Bhopal,,,3277210000000000.0,
2020-06-25,Chandigarh,,,,
2020-06-25,Chennai,,,,
2020-06-25,Coimbatore,,,3707570000000000.0,0.0
2020-06-25,Dehradun,,,6339310000000000.0,
2020-06-25,DurgBhilai,,,4036810000000000.0,
2020-06-25,Faridabad,,,5687790000000000.0,
2020-06-25,Gandhinagar,,,4648180000000000.0,
2020-06-25,Gangtok,,,,
2020-06-25,Ghaziabad,,,5028480000000000.0,
2020-06-25,Gorakhpur,,,,
2020-06-25,Gwalior,,,6668190000000000.0,
2020-06-25,Hyderabad,,,3604060000000000.0,-0.050000001
2020-06-25,Imphal,,,,
2020-06-25,Indore,,,4452370000000000.0,0.01
2020-06-25,Jabalpur,,,4001770000000000.0,
2020-06-25,Jaipur,,,7699440000000000.0,-0.230000004
2020-06-25,Jalandhar,,,1.01e+16,
2020-06-25,Jodhpur,,,4883960000000000.0,-0.0396652
2020-06-25,Kanpur,,,,
2020-06-25,Kochi,,105.937943,,
2020-06-25,Kohima,,,,
2020-06-25,Kolkata,,102.794729,5062480000000000.0,0.159999996
2020-06-25,Kota,,,,0.091542572
2020-06-25,Kozhikode,,92.2591425,4219420000000000.0,
2020-06-25,Lucknow,,,,
2020-06-25,Ludhiana,,,1.18e+16,
2020-06-25,Mangaluru,,95.5769792,,
2020-06-25,Meerut,,,4902200000000000.0,
2020-06-25,Miami,,91.0367817,,
2020-06-25,Moradabad,,,5563280000000000.0,
2020-06-25,Mumbai,,112.748239,,
2020-06-25,Mysuru,,,3727040000000000.0,-0.027491462
2020-06-25,Nashik,,127.358362,274612000000000.0,0.034123719
2020-06-25,NewDelhi,,,5058050000000000.0,
2020-06-25,Patna,,,,
2020-06-25,Pondicherry,,,,
2020-06-25,Prayagraj,,,,
2020-06-25,Pune,,102.969352,-622117000000000.0,0.074270323
2020-06-25,Shillong,,,,
2020-06-25,Solapur,,,4152790000000000.0,0.040113475
2020-06-25,Srinagar,,,6722570000000000.0,-0.049866311
2020-06-25,Thiruvananthapuram,,96.4500941,2997340000000000.0,-0.05883491
2020-06-25,Varanasi,,,,
2020-06-25,Vijaywada,,,,
2020-06-25,Visakhapatnam,,,3819630000000000.0,0.00338544
2020-06-26,Agartala,,136.904418,,
2020-06-26,Agra,,,4288840000000000.0,0.099658981
2020-06-26,Aizwal,,,,
2020-06-26,Amritsar,,,6844740000000000.0,0.087681301
2020-06-26,Asansol,,,,
2020-06-26,Aurangabad,,,3589590000000000.0,-0.079999998
2020-06-26,Bareilly,,,3828560000000000.0,-0.110038608
2020-06-26,Belgaum,,,,
2020-06-26,Bengaluru,,,5949620000000000.0,
2020-06-26,Bhopal,,,,
2020-06-26,Chandigarh,,,7379490000000000.0,-0.129999995
2020-06-26,Chennai,,108.906534,4791740000000000.0,1.01e-05
2020-06-26,Coimbatore,,,2582530000000000.0,0.065086395
2020-06-26,Dehradun,,,6035750000000000.0,-0.07
2020-06-26,DurgBhilai,,,4094990000000000.0,
2020-06-26,Faridabad,,,5811190000000000.0,0.920000017
2020-06-26,Gandhinagar,,,4285770000000000.0,
2020-06-26,Gangtok,,,,
2020-06-26,Ghaziabad,,,6649050000000000.0,0.677054822
2020-06-26,Gorakhpur,,,,
2020-06-26,Gwalior,,,4182650000000000.0,-0.310000002
2020-06-26,Hyderabad,,,4184060000000000.0,
2020-06-26,Imphal,,,,
2020-06-26,Indore,,,2608770000000000.0,
2020-06-26,Jabalpur,,,,
2020-06-26,Jaipur,,,,
2020-06-26,Jalandhar,,,7680860000000000.0,0.095993057
2020-06-26,Jodhpur,,,3894790000000000.0,-0.019918824
2020-06-26,Kanpur,,,5044200000000000.0,-0.069944985
2020-06-26,Kochi,,,,
2020-06-26,Kohima,,,,
2020-06-26,Kolkata,,103.376806,6801970000000000.0,-0.119999997
2020-06-26,Kota,,,4717890000000000.0,-0.108047321
2020-06-26,Kozhikode,,,,
2020-06-26,Lucknow,,,,
2020-06-26,Ludhiana,,,7081620000000000.0,
2020-06-26,Mangaluru,,,2607320000000000.0,
2020-06-26,Meerut,,,5095720000000000.0,0.349922568
2020-06-26,Miami,,,,
2020-06-26,Moradabad,,,4778470000000000.0,0.127172723
2020-06-26,Mumbai,,,,
2020-06-26,Mysuru,,,530881000000000.0,
2020-06-26,Nashik,,,,
2020-06-26,NewDelhi,,,5895400000000000.0,0.920000017
2020-06-26,Patna,,,,
2020-06-26,Pondicherry,,104.01709,6877670000000000.0,1.41666663
2020-06-26,Prayagraj,,,,
2020-06-26,Pune,,,3375480000000000.0,
2020-06-26,Shillong,,,,
2020-06-26,Solapur,,,3853810000000000.0,
2020-06-26,Srinagar,,,8352200000000000.0,0.07
2020-06-26,Thiruvananthapuram,,,2450840000000000.0,
2020-06-26,Varanasi,,,,
2020-06-26,Vijaywada,,,2891180000000000.0,
2020-06-26,Visakhapatnam,,104.512634,,
2020-06-27,Agartala,,,,
2020-06-27,Agra,,,6494510000000000.0,0.178402483
2020-06-27,Aizwal,,,,
2020-06-27,Amritsar,,,6793090000000000.0,-0.029614769
2020-06-27,Asansol,,,6717550000000000.0,
2020-06-27,Aurangabad,,,,
2020-06-27,Bareilly,,,6869330000000000.0,-0.145053297
2020-06-27,Belgaum,,,,
2020-06-27,Bengaluru,,,,
2020-06-27,Bhopal,,,4318330000000000.0,
2020-06-27,Chandigarh,,,6423310000000000.0,0.25999999
2020-06-27,Chennai,,103.726052,4561260000000000.0,
2020-06-27,Coimbatore,,,,
2020-06-27,Dehradun,,,,0.127919838
2020-06-27,DurgBhilai,,,,
2020-06-27,Faridabad,,,7577590000000000.0,-0.111663252
2020-06-27,Gandhinagar,,,,
2020-06-27,Gangtok,,,,
2020-06-27,Ghaziabad,,,7543500000000000.0,0.001371913
2020-06-27,Gorakhpur,,,,
2020-06-27,Gwalior,,,3222580000000000.0,
2020-06-27,Hyderabad,,,,
2020-06-27,Imphal,,,,
2020-06-27,Indore,,,527786000000000.0,
2020-06-27,Jabalpur,,,4924010000000000.0,
2020-06-27,Jaipur,,,4144880000000000.0,0.036528412
2020-06-27,Jalandhar,,,8150810000000000.0,-0.233299822
2020-06-27,Jodhpur,,,,
2020-06-27,Kanpur,,,5146650000000000.0,0.029701777
2020-06-27,Kochi,,,,
2020-06-27,Kohima,,,,
2020-06-27,Kolkata,,131.549314,,
2020-06-27,Kota,,,4418050000000000.0,-0.050000001
2020-06-27,Kozhikode,,110.943802,,
2020-06-27,Lucknow,,,,0.01
2020-06-27,Ludhiana,,,8911730000000000.0,-1.01417208
2020-06-27,Mangaluru,,103.842467,,
2020-06-27,Meerut,,,6110130000000000.0,-0.0398831
2020-06-27,Miami,,87.4861144,,
2020-06-27,Moradabad,,,7459720000000000.0,
2020-06-27,Mumbai,,109.605026,,
2020-06-27,Mysuru,,,,
2020-06-27,Nashik,,130.850822,,
