,date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Miami,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
57,12/15/2002,169.96637,-9999,160.071068,-9999,190.688297,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,156.927854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,156.112947,146.217644,147.963874,176.951289,-9999,137.486495,156.112947,-9999,149.710104,-9999,148.778781,-9999,140.978955,-9999,150.525011,-9999,171.479769,-9999,160.187483,-9999,158.441253,-9999,-9999,138.650648,167.638063,-9999,157.930337
58,12/17/2002,161.817297,-9999,163.912773,-9999,-9999,-9999,-9999,156.695023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,164.378434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,173.808075,-9999,161.817297,-9999,150.990672,-9999,-9999,151.339918,-9999,147.847459,-9999,162.981451,-9999,158.557668,-9999,161.235221,161.00239,-9999,156.811439,150.05935,-9999,-9999,147.148967,-9999,-9999,-9999
59,12/19/2002,149.710104,-9999,147.614628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,143.307261,-9999,-9999,-9999,-9999,144.704245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.653144,-9999,151.80558,-9999,156.229362,-9999,-9999,150.525011,-9999,147.614628,-9999,154.250301,-9999,145.984814,-9999,-9999,156.927854,-9999,167.870894,166.590326,-9999,-9999,147.614628,-9999,150.525011,-9999
60,12/21/2002,152.154826,-9999,-9999,-9999,-9999,-9999,-9999,159.954652,-9999,-9999,-9999,146.799721,-9999,-9999,-9999,-9999,159.02333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,148.778781,-9999,-9999,-9999,150.05935,-9999,-9999,148.31312,-9999,155.414455,-9999,141.910277,-9999,133.644789,-9999,-9999,146.101229,163.679942,145.286322,-9999,-9999,-9999,145.053491,171.829015,152.504072,162.662069
61,12/22/2002,179.978088,-9999,172.061846,-9999,179.978088,-9999,-9999,152.03841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,144.704245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.181624,-9999,-9999,168.336555,-9999,-9999,155.181624,-9999,139.931217,-9999,147.265382,-9999,145.402737,-9999,149.826519,-9999,176.718459,-9999,157.160684,-9999,185.798854,-9999,-9999,-9999,168.802217,-9999,149.504719
62,12/24/2002,151.107088,-9999,142.958015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.032551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.158189,164.49485,151.921995,-9999,137.253664,-9999,-9999,142.375939,-9999,151.80558,-9999,147.614628,-9999,144.471414,-9999,167.172402,-9999,160.653144,158.674084,173.225999,-9999,-9999,134.226866,155.763701,-9999,-9999
63,12/26/2002,159.838237,-9999,157.742761,-9999,168.336555,-9999,-9999,-9999,-9999,-9999,-9999,161.118805,-9999,-9999,-9999,-9999,157.626346,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,141.328201,168.103725,161.468051,-9999,146.101229,-9999,-9999,144.122168,-9999,150.05935,-9999,145.519152,-9999,153.086148,-9999,155.647285,147.032551,-9999,164.611265,167.055987,-9999,-9999,129.570253,-9999,-9999,-9999
64,12/28/2002,154.948793,-9999,146.56689,-9999,-9999,-9999,-9999,168.103725,-9999,-9999,-9999,148.778781,-9999,-9999,-9999,-9999,166.124664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.362365,153.027941,158.557668,-9999,-9999,-9999,158.324838,151.80558,-9999,148.080289,-9999,161.817297,-9999,163.679942,-9999,160.769559,-9999,-9999,154.483132,144.122168,187.428668,159.838237,-9999,-9999,148.196705,-9999,154.599547,156.753231
65,12/30/2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,164.611265,-9999,-9999,-9999,162.74862,-9999,-9999,-9999,-9999,165.076926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,145.286322,-9999,-9999,-9999,142.608769,-9999,-9999,148.895197,-9999,155.181624,-9999,152.853318,-9999,152.620487,-9999,-9999,166.939571,174.739398,162.74862,168.685801,-9999,-9999,142.492354,171.363354,161.584467,167.815306
66,12/31/2002,159.954652,-9999,157.160684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,144.82066,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,148.196705,-9999,166.47391,-9999,133.528374,-9999,-9999,136.904418,-9999,149.360858,-9999,149.360858,-9999,132.946298,-9999,187.894329,-9999,-9999,156.462193,155.53087,-9999,-9999,140.862539,-9999,-9999,161.340423
67,1/2/2003,162.74862,-9999,154.599547,-9999,175.43789,-9999,-9999,169.035047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,171.596184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,169.500709,-9999,154.599547,155.065209,167.405233,-9999,149.942935,-9999,-9999,146.217644,-9999,152.504072,-9999,169.035047,-9999,176.019967,-9999,173.69166,149.826519,-9999,165.775418,157.626346,-9999,-9999,142.026693,-9999,-9999,-9999
68,1/4/2003,162.515789,163.097866,155.647285,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,150.05935,-9999,-9999,-9999,-9999,172.411092,-9999,-9999,163.097866,-9999,-9999,-9999,-9999,-9999,-9999,184.729402,168.685801,140.280463,-9999,163.796358,-9999,153.202564,-9999,-9999,157.160684,-9999,171.596184,-9999,164.844096,-9999,166.706741,-9999,-9999,155.996531,-9999,175.321475,168.22014,-9999,-9999,140.047632,-9999,173.924491,-9999
69,1/6/2003,161.700882,181.724317,154.948793,-9999,-9999,-9999,165.775418,167.521648,-9999,-9999,-9999,159.488991,-9999,-9999,-9999,-9999,172.876753,-9999,-9999,166.939571,-9999,-9999,-9999,-9999,-9999,-9999,175.787136,169.267878,163.679942,158.790499,-9999,-9999,162.632205,167.055987,-9999,156.578608,-9999,162.050128,-9999,173.69166,-9999,197.673216,-9999,-9999,154.483132,171.130523,202.446245,160.303898,-9999,-9999,155.647285,169.96637,168.802217,169.380556
70,1/7/2003,158.092007,166.590326,149.244443,-9999,176.602043,-9999,-9999,159.02333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,153.202564,-9999,-9999,166.939571,-9999,-9999,-9999,-9999,-9999,-9999,163.057517,167.754479,-9999,-9999,167.987309,-9999,-9999,167.870894,-9999,150.525011,-9999,161.468051,-9999,161.351636,-9999,159.02333,-9999,166.47391,-9999,162.865035,171.363354,162.74862,-9999,-9999,-9999,163.912773,-9999,170.902309
71,1/9/2003,165.426172,-9999,167.870894,-9999,172.993168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177.067704,-9999,-9999,-9999,-9999,154.133886,-9999,-9999,-9999,-9999,180.676579,-9999,154.483132,173.342414,168.802217,-9999,149.360858,-9999,-9999,158.906914,-9999,166.008249,-9999,160.187483,-9999,177.533366,-9999,168.918632,-9999,168.22014,152.736902,151.921995,-9999,-9999,144.704245,161.118805,-9999,-9999
72,1/11/2003,167.987309,-9999,171.596184,-9999,168.336555,-9999,-9999,-9999,-9999,-9999,-9999,166.590326,-9999,-9999,-9999,-9999,159.954652,-9999,-9999,-9999,-9999,144.122168,-9999,-9999,-9999,-9999,175.321475,-9999,163.912773,144.122168,168.569386,-9999,164.145604,-9999,-9999,161.351636,-9999,155.298039,-9999,161.584467,-9999,172.061846,-9999,153.435394,163.097866,-9999,178.697519,164.960511,-9999,-9999,144.937076,-9999,-9999,-9999
73,1/13/2003,164.611265,-9999,-9999,-9999,-9999,-9999,181.724317,159.488991,-9999,-9999,-9999,158.674084,-9999,-9999,-9999,-9999,184.052624,-9999,-9999,174.972229,-9999,-9999,-9999,-9999,-9999,-9999,188.753209,175.030436,154.832378,-9999,-9999,-9999,157.975592,177.18412,-9999,180.327334,-9999,160.420313,-9999,166.357495,-9999,174.040906,-9999,-9999,149.477273,182.073563,195.34491,157.393515,-9999,-9999,145.286322,-9999,169.849955,161.177013
74,1/15/2003,153.78464,179.16318,-9999,-9999,-9999,-9999,166.47391,157.742761,-9999,-9999,-9999,161.817297,-9999,-9999,-9999,-9999,165.193342,-9999,-9999,184.867531,-9999,-9999,-9999,-9999,-9999,-9999,189.058483,169.093255,154.017471,-9999,-9999,-9999,155.763701,171.246938,-9999,155.996531,-9999,155.53087,-9999,183.354132,-9999,180.094503,-9999,-9999,160.653144,168.918632,193.016604,-9999,-9999,-9999,144.937076,171.829015,165.775418,165.872926
75,1/16/2003,156.462193,-9999,152.736902,-9999,197.440386,-9999,190.106221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.071068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,165.542588,-9999,150.29218,153.551809,173.45883,-9999,152.969733,-9999,-9999,164.960511,-9999,156.927854,-9999,163.447112,-9999,-9999,-9999,188.12716,-9999,184.052624,-9999,158.674084,-9999,-9999,154.133886,189.524144,-9999,156.000049
76,1/18/2003,171.363354,-9999,166.823156,-9999,194.530003,-9999,-9999,175.554305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,158.092007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,187.312253,-9999,163.330697,-9999,172.411092,-9999,158.441253,-9999,-9999,153.551809,-9999,-9999,-9999,173.808075,-9999,184.40187,-9999,171.596184,159.721822,-9999,-9999,182.539225,-9999,-9999,149.826519,-9999,-9999,-9999
77,1/20/2003,158.092007,-9999,152.271241,-9999,-9999,-9999,-9999,174.157321,-9999,-9999,-9999,152.969733,-9999,-9999,-9999,-9999,204.774551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,213.156454,162.515789,166.24108,-9999,167.754479,-9999,156.578608,-9999,-9999,152.387656,-9999,164.262019,-9999,172.643922,-9999,183.703378,-9999,-9999,157.859176,-9999,174.972229,155.996531,-9999,-9999,156.695023,-9999,162.865035,-9999
78,1/22/2003,164.029188,-9999,157.50993,-9999,-9999,-9999,-9999,174.622983,-9999,-9999,-9999,156.462193,-9999,-9999,-9999,-9999,171.94543,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.742761,-9999,-9999,-9999,158.906914,-9999,-9999,161.235221,-9999,151.339918,-9999,165.309757,-9999,171.7126,-9999,-9999,141.444616,164.378434,178.93035,180.327334,-9999,-9999,147.847459,163.563527,175.43789,178.801402
79,1/23/2003,173.342414,-9999,161.118805,-9999,194.297172,-9999,-9999,161.817297,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175.205059,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177.533366,-9999,-9999,-9999,-9999,149.593689,-9999,162.399374,-9999,158.557668,-9999,158.674084,-9999,180.90941,-9999,175.670721,-9999,167.172402,-9999,-9999,-9999,176.485628,-9999,178.303019
80,1/25/2003,176.951289,-9999,169.035047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,167.288817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,154.017471,-9999,185.798854,-9999,157.50993,-9999,-9999,162.981451,-9999,159.954652,-9999,164.49485,-9999,-9999,-9999,176.951289,-9999,175.088644,177.300535,204.425305,-9999,-9999,146.56689,169.733539,-9999,-9999
81,1/27/2003,181.840733,-9999,182.073563,-9999,180.792995,-9999,-9999,-9999,-9999,-9999,-9999,161.584467,-9999,-9999,-9999,-9999,197.32397,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.614628,-9999,174.506567,-9999,148.429535,-9999,-9999,151.689164,-9999,164.49485,-9999,171.94543,-9999,185.100362,-9999,171.014108,153.901055,-9999,174.040906,199.0702,-9999,-9999,139.34914,-9999,-9999,-9999
82,1/29/2003,172.760338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.80558,-9999,-9999,-9999,-9999,164.145604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.996531,164.960511,157.160684,-9999,-9999,-9999,160.303898,164.145604,-9999,159.02333,-9999,160.303898,-9999,161.00239,-9999,152.504072,-9999,-9999,148.196705,163.912773,179.396011,209.314749,-9999,-9999,147.731043,-9999,153.551809,160.303898
83,1/31/2003,165.891834,-9999,-9999,-9999,-9999,-9999,-9999,171.130523,-9999,-9999,-9999,157.160684,-9999,-9999,-9999,-9999,170.548446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,150.525011,-9999,-9999,-9999,152.736902,-9999,-9999,153.435394,-9999,166.357495,-9999,160.187483,-9999,153.086148,-9999,-9999,159.488991,169.849955,162.632205,-9999,-9999,-9999,139.698386,170.548446,156.345777,164.994113
84,2/1/2003,181.142241,-9999,174.040906,-9999,177.999027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,167.870894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,170.199201,148.662366,-9999,178.813934,-9999,144.238584,170.199201,-9999,151.339918,-9999,166.24108,-9999,163.097866,-9999,143.772922,-9999,164.262019,-9999,164.145604,164.029188,-9999,-9999,-9999,150.990672,168.569386,-9999,164.825188
85,2/3/2003,156.695023,-9999,157.044269,-9999,176.951289,-9999,-9999,178.581104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,174.739398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,174.972229,-9999,163.447112,-9999,172.294676,-9999,153.318979,-9999,-9999,154.948793,-9999,154.017471,-9999,166.706741,-9999,172.178261,-9999,162.865035,-9999,-9999,157.393515,183.819793,-9999,-9999,155.181624,-9999,-9999,-9999
86,2/5/2003,173.45883,-9999,167.288817,-9999,-9999,-9999,-9999,171.7126,-9999,-9999,-9999,156.229362,-9999,-9999,-9999,-9999,163.447112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175.510851,161.817297,160.769559,-9999,172.294676,-9999,169.849955,-9999,-9999,163.912773,-9999,159.954652,-9999,159.838237,-9999,158.208422,-9999,-9999,170.664862,-9999,172.061846,223.168172,-9999,-9999,153.202564,-9999,162.632205,-9999
87,2/7/2003,168.685801,-9999,157.975592,-9999,-9999,-9999,-9999,170.897692,-9999,-9999,-9999,146.683306,-9999,-9999,-9999,-9999,149.942935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,173.69166,-9999,-9999,-9999,168.685801,-9999,-9999,162.515789,-9999,158.790499,-9999,154.599547,-9999,145.635568,-9999,-9999,179.512426,-9999,174.273737,176.602043,-9999,-9999,159.139745,160.653144,152.504072,169.922655
88,2/8/2003,160.303898,-9999,152.271241,-9999,147.265382,-9999,-9999,163.912773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.769559,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.921995,-9999,-9999,-9999,-9999,144.471414,-9999,152.736902,-9999,151.689164,-9999,148.895197,-9999,164.844096,-9999,193.36585,-9999,180.094503,-9999,-9999,-9999,191.968866,-9999,163.287861
89,2/10/2003,167.638063,-9999,160.420313,-9999,173.69166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.653144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,145.169906,-9999,174.622983,-9999,153.901055,-9999,-9999,159.488991,-9999,139.11631,-9999,154.250301,-9999,146.799721,-9999,173.924491,-9999,179.16318,156.578608,164.378434,-9999,-9999,139.931217,174.855813,-9999,-9999
90,2/12/2003,192.550942,-9999,186.38093,-9999,206.05512,-9999,-9999,-9999,-9999,-9999,-9999,152.387656,-9999,-9999,-9999,-9999,156.229362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.181624,-9999,190.804712,-9999,156.927854,-9999,-9999,151.223503,-9999,153.435394,-9999,163.679942,-9999,155.763701,-9999,185.798854,140.746124,-9999,176.602043,196.159817,-9999,-9999,156.927854,-9999,-9999,-9999
91,2/14/2003,174.739398,-9999,-9999,-9999,-9999,-9999,-9999,167.288817,-9999,-9999,-9999,157.393515,-9999,-9999,-9999,-9999,162.399374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,156.462193,-9999,-9999,-9999,160.187483,-9999,-9999,160.536729,-9999,152.736902,-9999,158.790499,-9999,147.381797,-9999,-9999,157.044269,186.846592,161.235221,194.995664,-9999,-9999,144.471414,-9999,158.092007,163.097866
92,2/16/2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,168.103725,-9999,-9999,-9999,159.02333,-9999,-9999,-9999,-9999,179.16318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,170.315616,151.223503,-9999,-9999,-9999,158.674084,170.315616,-9999,159.838237,-9999,161.00239,-9999,167.870894,-9999,158.441253,-9999,-9999,157.160684,163.097866,164.49485,174.506567,-9999,-9999,145.286322,162.865035,166.823156,168.379171
93,2/17/2003,169.151463,-9999,162.050128,-9999,182.65564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,158.557668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,162.632205,143.889338,-9999,181.724317,-9999,143.307261,162.632205,-9999,159.954652,-9999,165.775418,-9999,162.282959,-9999,160.303898,-9999,176.485628,-9999,187.661499,160.885975,188.709237,-9999,-9999,142.8416,177.41695,-9999,178.064252
94,2/19/2003,170.315616,-9999,171.246938,-9999,-9999,-9999,-9999,155.996531,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,162.399374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,146.101229,-9999,191.61962,-9999,153.318979,-9999,-9999,157.859176,-9999,149.826519,-9999,147.731043,-9999,148.662366,-9999,-9999,158.906914,-9999,145.984814,181.491487,-9999,-9999,134.343281,-9999,-9999,-9999
95,2/21/2003,181.607902,-9999,175.205059,-9999,-9999,-9999,-9999,170.548446,-9999,-9999,-9999,150.641426,-9999,-9999,-9999,-9999,170.781277,-9999,-9999,171.829015,-9999,-9999,-9999,-9999,-9999,-9999,169.79097,167.638063,155.53087,-9999,168.103725,-9999,164.378434,-9999,-9999,158.790499,-9999,155.414455,-9999,164.145604,-9999,165.076926,-9999,-9999,153.318979,-9999,176.019967,183.121301,-9999,-9999,141.793862,-9999,167.987309,-9999
96,2/23/2003,158.092007,-9999,161.118805,-9999,-9999,-9999,-9999,166.008249,-9999,-9999,-9999,157.393515,-9999,-9999,-9999,-9999,163.330697,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,172.643922,147.614628,-9999,-9999,-9999,168.103725,172.643922,-9999,161.817297,-9999,166.706741,-9999,162.050128,-9999,167.638063,-9999,-9999,156.927854,163.214281,168.685801,-9999,-9999,-9999,137.719326,164.844096,169.617124,170.238958
97,2/24/2003,150.05935,-9999,147.265382,-9999,172.993168,-9999,-9999,173.69166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,158.790499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.414455,-9999,-9999,157.859176,-9999,-9999,155.414455,-9999,150.175765,-9999,162.981451,-9999,156.462193,-9999,156.695023,-9999,157.393515,-9999,155.298039,-9999,190.106221,-9999,-9999,-9999,159.605406,-9999,170.198321
98,2/26/2003,163.330697,-9999,-9999,-9999,169.617124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,160.420313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,150.29218,-9999,157.393515,-9999,152.271241,-9999,-9999,158.557668,-9999,146.450475,-9999,157.160684,-9999,177.649781,-9999,149.593689,-9999,145.402737,-9999,156.229362,-9999,-9999,146.450475,140.280463,-9999,-9999
99,2/28/2003,149.942935,-9999,148.545951,-9999,168.918632,-9999,-9999,-9999,-9999,-9999,-9999,167.521648,-9999,-9999,-9999,-9999,152.620487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,156.229362,166.823156,159.139745,-9999,162.166543,-9999,-9999,157.742761,-9999,150.05935,-9999,166.939571,-9999,160.769559,-9999,166.24108,158.674084,-9999,171.014108,175.205059,-9999,-9999,148.778781,-9999,-9999,-9999
100,3/2/2003,160.653144,-9999,-9999,-9999,-9999,-9999,-9999,189.407729,-9999,-9999,-9999,165.309757,-9999,-9999,-9999,-9999,145.053491,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149.244443,-9999,-9999,-9999,159.139745,-9999,-9999,164.72768,-9999,146.799721,-9999,155.53087,-9999,154.366717,-9999,-9999,145.751983,-9999,164.72768,156.345777,-9999,-9999,141.910277,-9999,169.733539,178.464688
101,3/4/2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,187.661499,-9999,-9999,-9999,159.721822,-9999,-9999,-9999,-9999,177.999027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,140.280463,-9999,-9999,-9999,152.736902,-9999,-9999,153.551809,-9999,150.757842,-9999,162.515789,-9999,158.906914,-9999,-9999,153.435394,161.468051,164.029188,-9999,-9999,-9999,135.740265,162.981451,184.169039,192.056919
102,3/5/2003,153.668225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.160684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.393515,151.689164,-9999,151.80558,-9999,155.880116,157.393515,-9999,159.605406,-9999,125.728548,-9999,168.452971,-9999,165.426172,-9999,174.273737,-9999,157.160684,162.74862,154.948793,-9999,-9999,147.148967,161.235221,-9999,176.01403
103,3/7/2003,155.181624,-9999,155.647285,-9999,-9999,-9999,-9999,183.237717,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,165.891834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.032551,-9999,163.679942,-9999,155.181624,-9999,-9999,152.736902,-9999,134.692527,-9999,162.632205,-9999,156.811439,-9999,153.901055,152.969733,-9999,179.978088,176.602043,-9999,-9999,141.211785,-9999,-9999,-9999
104,3/9/2003,165.309757,-9999,162.74862,-9999,-9999,-9999,-9999,190.222636,-9999,-9999,-9999,159.721822,-9999,-9999,-9999,-9999,169.384293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.498213,-9999,174.157321,-9999,157.975592,-9999,-9999,156.927854,-9999,140.978955,-9999,164.72768,-9999,166.47391,-9999,-9999,158.208422,-9999,185.333192,151.223503,-9999,-9999,136.555173,-9999,171.246938,-9999
105,3/11/2003,208.849087,-9999,-9999,-9999,-9999,-9999,-9999,180.327334,-9999,-9999,-9999,155.996531,-9999,-9999,-9999,-9999,169.849955,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139.814802,-9999,-9999,-9999,164.378434,-9999,-9999,152.03841,-9999,139.581971,-9999,148.895197,-9999,143.889338,-9999,-9999,141.444616,-9999,145.635568,186.613761,-9999,-9999,141.09537,-9999,180.792995,189.9307
106,3/12/2003,207.335688,-9999,202.679075,-9999,-9999,-9999,-9999,166.590326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,154.133886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,187.195837,-9999,-9999,-9999,-9999,147.731043,-9999,138.068572,-9999,155.880116,-9999,154.483132,-9999,188.592821,-9999,195.810571,-9999,-9999,-9999,-9999,-9999,196.509063,-9999,181.000542
107,3/14/2003,162.050128,-9999,176.136382,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,167.870894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,166.590326,-9999,174.739398,-9999,160.536729,-9999,-9999,169.267878,-9999,136.205927,-9999,174.390152,-9999,167.870894,-9999,182.772055,-9999,-9999,181.375071,188.243575,-9999,-9999,133.411959,180.676579,-9999,-9999
